"ataque"	"posse"	"desf_ataque"	"noacao"	"duracao"	"qtde_acoes"	"periodo"	"EA1x"	"EA1y"	"EA2x"	"EA2y"	"EA3x"	"EA3y"	"EA4x"	"EA4y"	"EA5x"	"EA5y"	"EA6x"	"EA6y"	"EA7x"	"EA7y"	"EA8x"	"EA8y"	"EA9x"	"EA9y"	"EA10x"	"EA10y"	"EA11x"	"EA11y"	"EB1x"	"EB1y"	"EB2x"	"EB2y"	"EB3x"	"EB3y"	"EB4x"	"EB4y"	"EB5x"	"EB5y"	"EB6x"	"EB6y"	"EB7x"	"EB7y"	"EB8x"	"EB8y"	"EB9x"	"EB9y"	"EB10x"	"EB10y"	"EB11x"	"EB11y"	"bolax"	"bolay"	"centEAx"	"centEAy"	"centEBx"	"centEBy"	"dEA1_cent"	"dEA2_cent"	"dEA3_cent"	"dEA4_cent"	"dEA5_cent"	"dEA6_cent"	"dEA7_cent"	"dEA8_cent"	"dEA9_cent"	"dEA10_cent"	"dEA11_cent"	"dEB1_cent"	"dEB2_cent"	"dEB3_cent"	"dEB4_cent"	"dEB5_cent"	"dEB6_cent"	"dEB7_cent"	"dEB8_cent"	"dEB9_cent"	"dEB10_cent"	"dEB11_cent"
2	"EB"	3	12	0.412365	6	1	3.45456105376344	39.6952075578495	24.4910089275269	26.4387542333333	21.4309118836559	35.0354419016129	20.1245214382796	45.9749208245161	22.1408279202151	59.6247041230108	40.0895046035484	28.6856721011828	29.8123966029032	45.4274875936559	36.5577605150538	42.2743619178495	42.7273382621505	14.2782597915054	28.8415882545161	58.8397500623656	51.0746614668817	35.1183156049462	100.289069805699	38.5765408743011	28.5333459533333	62.9528559824086	63.1269801690323	46.8952582693548	66.6397591427957	26.5062929286022	59.581181878172	11.8395712503226	24.020147685914	60.5689192457742	57.565160182043	41.563871234086	49.506229764086	31.4631486930108	26.4406048952688	17.5802548303226	35.0875355523656	50.0627014984946	21.285948305914	38.4594322980645	22.8412655913978	58.1140978494624	29.1586437207722	39.2175341556207	48.3705421213294	38.7698951913402	25.7190935478029	13.7021948778156	8.96558894806161	11.3521637942953	21.5930878374556	15.1842898799755	6.56081483196983	8.04083319213385	28.393489248335	19.838005174958	22.2983451218461	51.9196375964478	31.6740117504806	16.8592970601968	22.0408998915306	29.2366198969221	32.8340497115514	9.64220407757993	7.41304100937282	30.6070230289617	17.5920889924947	27.1000442215166
2	"EA"	3	13	1.29204	24	1	2.48981004567901	40.2203702133333	15.4602123616049	33.0887181817284	15.7704586917284	41.5126305154321	13.8211483419753	45.3330797058025	13.2965231864198	52.6088986809877	30.9621001145679	34.7462594003704	17.1887528180247	49.0341535779012	31.4446644134568	45.3551911749383	33.15387152	18.689098398642	23.2111687774074	54.4980119823457	46.1862684251852	38.3273676076543	97.6969735060494	40.847486208642	19.3724926596296	55.4999465996296	57.4025429890123	50.0549879651852	58.1035756595062	34.3294148038272	55.5274011134568	16.1803035971605	18.4086299040741	50.6854315554321	46.2583488008642	47.5229960497531	40.8776316528395	35.5036945864198	18.6673601138272	30.1654277420988	32.2170224471605	52.4415262212346	20.1303279350617	47.5057061628395	21.8845382716049	53.1644938271605	22.0895435178227	41.2194344944669	42.2420278892256	41.8851746811111	19.6453547617724	10.5366581415067	6.51618247835459	9.26890236911495	14.3909396927454	10.9859413639062	9.22546025528288	10.2343167892533	25.117486874715	13.4712859130529	24.2742893396756	55.4784039765653	26.7038648083057	17.2539492454385	17.5721277717104	28.9587757726938	25.4217350954	7.55636468533641	6.53182589529537	26.3354894870782	14.5681627492517	22.8830495574185
2	"EA"	3	14	1.29204	24	1	4.04679471904762	40.271059606381	22.447837155619	31.6432334745714	19.6525174073333	38.6285381338095	16.8810197173333	47.287555869619	14.9877804971429	63.0621960214952	39.284424489619	37.9636233629524	25.8045992544762	53.4512831687619	37.0310231694286	50.857514299619	36.5945794033333	20.6013928640952	33.1193453937143	66.1668656414857	52.2195860828571	48.9060284273333	96.4487440120952	42.5197624184762	34.5870164314286	65.5530329538286	60.206614354381	54.0421581846667	59.7360621774286	42.3439127272381	55.5288520842857	20.4803466677143	25.8092652721905	61.5565980876095	42.5901446631429	54.8504500297143	47.5435842206667	42.0864076279048	27.0874836299048	31.4057199593333	35.0968534309524	61.4770729208	29.1272321284762	50.1244250720952	29.6325704761905	65.6772133333333	27.4608642990823	45.3490264427385	46.7056229459048	47.8581715135801	23.9824647288886	14.6891204253304	10.4772103311794	10.7754407863071	21.6733078104134	13.9410557270842	8.4401284615749	11.1046816863118	26.3860518753683	21.6237658058735	25.15309216482	50.0459558221307	21.4940039783392	14.8579527542046	14.1543745931908	28.7799704094025	25.083904024116	8.20634271077452	5.86973940925989	25.7632325450857	17.9027438902247	17.7801911409899
2	"EA"	3	15	1.29204	24	1	2.42461298609271	40.1616704465563	24.8435417361589	20.8087982986755	13.8654069157616	27.2182563905298	10.3183232119205	54.4831718045033	17.1303763501987	66.1665625640662	37.7731978788742	37.3893261208609	23.0288809446358	54.4186318172185	36.2984334571523	50.3421321007285	43.4320684427152	20.0868886539735	35.7688750062252	72.4862862925894	55.068433341457	59.0133109139073	93.8906750260265	42.5197702870861	36.955755086755	67.635637983457	58.6092058062914	58.8694570062252	58.5881993331788	42.6061246164238	51.9284430919868	22.3315560168874	17.3598063955629	62.7563385347815	36.7185378866225	53.2238392968874	44.4637919510596	38.9617993860265	32.4355060378808	26.9046973880795	24.1370360596689	54.4154017062649	23.6398343433775	45.9532151315894	12.0450033112583	47.2508026490066	27.2683772973811	45.6886395821463	43.5206173653101	46.9252579412462	25.4551967779884	25.0027118071026	22.9596018676817	19.1954740751198	22.9162628262086	13.5657829801568	9.76886045883283	10.1967158941719	30.3657066551243	28.324364177078	30.8978172566117	50.6026036450385	22.1481166775024	19.3185286616254	15.7003163218156	25.9921871326634	30.6153982079803	9.29791468872043	8.13770465090884	22.9366533434497	21.1776836914125	19.9187310464024
2	"EA"	3	16	1.29204	24	1	3.2943236134715	31.6263353697927	34.191730577772	3.3768116261658	17.2098239300518	18.0135607888601	14.0748849823316	51.2646222244041	27.4074027651295	64.0825153187306	40.6563911250777	22.4371785088601	33.7142521705699	35.2376535396891	46.1295146897927	43.4527350786529	53.0050392412953	6.98762867896373	56.6393601304145	66.8915268095751	58.6012501033161	45.0214083940933	93.3224256076166	38.7540680325389	56.7076410339378	57.6079216737824	62.0299689868394	45.480029365544	61.2741648036269	30.3011261003627	57.1457366844041	15.4324833333161	28.9230652811917	51.2464856059067	46.8319678597409	40.2643653003627	44.9055678889637	24.1378106593782	38.2919123198964	13.3502829933679	29.5818514446114	28.4479503868912	26.4157754488601	35.9575659832124	15.1064751295337	22.8789616580311	34.9930884844748	35.3083614852534	49.5845524872445	34.6345535849694	31.9167586466098	31.9844601415904	24.8121781138015	26.3196315350329	29.7635849146779	14.1162007062042	2.85316792618786	13.9600031102961	33.5779427290814	38.3279256704267	25.645660753943	43.9707159177906	24.129758847627	16.5742888558596	12.4795024888337	20.6495349490998	26.5837429127023	6.29353933600537	11.5206185013853	24.0964693259178	21.1869089713168	23.2911089380382
2	"EA"	3	17	1.29204	24	1	5.00664635851852	33.5887525342963	41.5145989876296	4.78928617518519	18.9081421468148	18.0323228231111	12.0410149241481	49.7241865145185	28.4858104224444	69.6679337964	49.6001419727407	25.8997633027407	39.5535253531852	38.4416843177037	48.2459751397778	50.0188632687407	58.1562448017037	3.02906130103704	59.1643252322963	60.9547823454074	60.8919669931111	41.0750569227407	94.2824729001482	39.8829859600741	61.8006939558519	57.8213879494815	64.447128978963	44.6785091872593	63.4611560920741	34.0885735799259	62.1715050166667	17.7292946825185	35.5040368057037	55.5268984736296	48.0577500426667	46.4671200835556	50.0433317278519	29.815105140963	43.0158870300741	15.5551485608148	34.4375323983704	29.2318750277037	29.5394831777778	40.8742954105185	11.7779962962963	42.1284488888889	38.3243993029428	35.9292448456256	53.3419071023771	37.4246540051313	33.4003889796326	31.3313944364492	26.4355286392529	29.7769576947201	35.1457966754997	15.1891218233221	2.92485866575189	17.2658965284904	38.4184270211767	32.5686760350346	23.1531390864018	41.0189289622039	22.0837773923988	13.2711845556155	10.6806986398315	21.5884684614888	25.4147445223814	10.478117478979	8.31202881145815	24.1914657502739	20.6096248729664	24.0628769475192
2	"EA"	3	18	1.29204	24	1	9.16850063385827	31.2415545102362	47.8634020459055	3.02215020700787	19.2519561346457	19.7629667110236	18.6788632848031	48.2185966228346	31.5936639383465	68.183813049559	53.2342688890551	21.9241207714173	44.1034511466142	26.8094458956693	48.8457379340157	48.7161109283465	60.5310445667717	4.2215915392126	63.0733437925984	60.0178931145669	61.1786839274016	36.2241892087402	94.34627834	38.6290249737795	64.298076958189	56.0255733509449	66.0589849959842	41.4818826125197	65.0467278245669	29.5206559762205	63.590730243937	13.9233978992126	39.528558518189	53.038361267874	50.8695580204724	44.5356376848031	53.4833387600787	24.4484480476378	48.8827727930709	12.9270681751181	38.1348084351969	24.4883277444094	31.2141371554331	37.124660100315	18.7560188976378	24.4835779527559	41.5929923903651	33.4856756871467	55.9503610950107	34.1948216211668	32.5022966530032	31.1061981388617	26.2489441743684	27.2782852090256	36.1135711759199	16.4220683435102	7.1792545139562	16.895037719208	34.8575745915693	34.1385517255484	19.7881799332966	38.6538400347372	23.3756744416161	12.4649139007155	10.2442519653249	21.6675077805512	24.9995620365577	11.5248556113997	10.060969737643	22.4156773870981	20.297454226553	24.9294104184688
2	"EA"	3	19	1.29204	24	1	11.1686103125	31.8444820688235	50.4888117727941	4.90176034617647	22.8625508496324	20.9893549117647	20.7778630636029	46.7899868864706	34.0570359735294	69.7172899178603	53.7675510277941	24.7228086769853	44.6472787480147	35.7070149666912	45.2087940027206	51.3809051468382	61.9706504941176	5.76522940941177	64.9735668805147	62.7217264052206	63.0223907785294	36.8071337692647	94.5821248713971	39.6933902863235	65.8198559435294	58.6785059682353	66.7988908802206	43.2668217025	66.0219087928676	32.3416854902941	65.5562372448529	14.6738234449265	40.6445911920588	56.1347077503676	46.0570736181618	46.3098746407353	53.7417082680882	28.7258597716176	49.5474402363971	15.8281885133824	40.6441892833088	32.0697812969853	30.7347905274265	40.5341862186029	21.3875992647059	38.7337455882353	42.9950094457955	35.5770629550461	56.3771646234826	37.1142568258155	32.0537193518749	31.608285429909	24.9116492949878	24.937986750241	35.2931238181789	15.3120415260889	3.18462667478193	15.9771721613194	35.3434528995367	34.9395215743692	20.0661697182853	38.2987567771538	23.5540970034188	12.1056585442518	10.7718612868883	24.2503343564764	24.6842679514946	13.9907068274761	8.82849408332362	22.3577451231469	16.7138223379268	25.9232210589689
2	"EA"	3	20	1.29204	24	1	13.6010823012346	29.8335448421605	55.8612616558025	2.72594670660494	37.7934735649383	18.2511591596914	35.672199150679	40.1258623075926	37.4261058811111	64.2741597728272	59.9397140259877	20.9716474020988	50.6377785825926	29.7618244533333	52.6777236939506	45.1883155271605	65.7310695282716	9.22284798820988	66.7459726069136	58.6690959001852	65.5355689237037	32.663309707284	97.1629370882099	39.0092787738889	68.0255346337654	56.0618298701235	68.7147806633951	38.762805390679	69.6747100180864	27.9582488388889	68.2648603562963	13.6493592849383	47.766752614321	49.542436351358	51.6240138105556	37.5690296234568	57.656154942037	23.4566319650617	54.821234494321	14.9853112397531	44.5782697289506	24.7103548244444	35.3577915961728	33.7604732375926	37.6241080246914	18.9058043209877	49.2383590831987	31.971610342468	60.3315490860101	32.6787054000168	35.7105256483709	30.0188793635997	17.8957902874226	15.8480146296915	34.4038648334687	15.39071492844	2.74513223363517	13.7401751197151	28.1012584704653	31.9329029546457	16.3145749044076	37.3865457928466	24.6244877891179	10.3656703009381	10.4929649091265	20.629302132203	21.0446214424638	10.175289383981	9.612482053603	18.5323075431686	17.8082633394409	24.9997834692218
2	"EA"	3	21	1.29204	24	1	14.0240041649351	30.1081926141558	52.4731352901299	4.34900921727273	39.7845109574026	20.1855903342857	41.3420905528571	39.2681563837662	40.9479838441558	62.0535133332468	60.0732089648052	24.9417631641558	51.01243736	28.6076221145455	56.0756897744156	42.5719080532468	66.6250058257143	9.97168689012987	67.7626177046753	56.6346128968831	66.2541373806494	31.7057685888312	98.2002559996104	39.1361602419481	68.5069609996104	55.9617370902597	68.3759061779221	38.9841663772727	68.1585125968831	29.991741785974	68.3492095164935	14.9169998212987	51.273024337013	48.0980257002597	48.0330368097403	36.211455661039	57.4747379354545	27.7797577154545	54.0240366154545	15.7765625881818	45.156863582987	24.7808261105195	40.9052905512987	37.4651186276623	41.5900272727273	43.1792597402597	50.57952925634	31.8543475991381	60.7688941020425	33.5547774290791	36.6044814731936	27.5819009152847	15.8983919735801	12.0039213924395	31.7037490526375	11.7438441394115	3.29587933001702	12.0454967359985	27.1399135604682	30.1554644536611	15.6791905103486	37.8672060970685	23.7098767832827	9.34616340022981	8.20697651870085	20.141120779263	17.3690788595502	13.1279365188822	6.68747968967108	19.0187290805293	17.9091363399642	20.4239015070261
